"sale_price","living_area","basement_area","overall_quality","year_built","neighborhood","garage_capacity","sale_price_bc"
145000,848,848,"Above_Average",2004,"College_Creek",2,74.0552271452151
208900,1493,1478,"Above_Average",1997,"College_Creek",2,81.5154531327346
185000,1838,1838,"Above_Average",1997,"College_Creek",3,78.956978088851
214000,1536,1536,"Good",2002,"College_Creek",2,82.032676605933
208500,1710,856,"Good",2003,"College_Creek",2,81.4744876344501
186500,1445,1445,"Good",2004,"College_Creek",2,79.1246252451134
210000,1436,1436,"Good",2004,"College_Creek",2,81.6278057171229
185900,1582,770,"Good",2004,"College_Creek",2,79.0576881687615
179900,1234,1234,"Very_Good",2007,"College_Creek",2,78.3792402207226
218836,1564,1564,"Good",2007,"College_Creek",3,82.514655607434
193000,1361,1351,"Good",2007,"College_Creek",2,79.8396233512318
189000,1456,728,"Good",2005,"College_Creek",2,79.4018035666551
149300,848,848,"Above_Average",2004,"College_Creek",2,74.6275861745465
141000,848,848,"Above_Average",2004,"College_Creek",2,73.5112551425014
149000,848,848,"Above_Average",2004,"College_Creek",2,74.5880582594965
144500,848,848,"Above_Average",2004,"College_Creek",2,73.9878509692338
85000,796,796,"Average",1910,"Edwards",0,64.2990594069658
145900,2200,1272,"Average",1900,"Edwards",0,74.1760664240084
123000,1092,1092,"Average",1966,"Edwards",1,70.9093914897195
147500,1256,1256,"Average",1965,"Edwards",1,74.3895184211186
165000,1033,456,"Average",1976,"Edwards",2,76.617806492789
135000,1127,1127,"Above_Average",1976,"Edwards",2,72.6731725095527
108000,996,996,"Average",1940,"Edwards",0,68.5130095365624
137500,1181,1138,"Below_Average",1972,"Edwards",2,73.0257021368616
165400,1656,746,"Good",2003,"Edwards",2,76.6666214146352
147000,1117,1029,"Above_Average",1977,"Edwards",2,74.3230020112729
160500,1398,684,"Above_Average",1976,"Edwards",2,76.0624268910407
176000,1132,1132,"Below_Average",2005,"Edwards",2,77.9290951267556
284700,3820,0,"Average",1959,"Edwards",2,88.3967846088305
160000,5642,6110,"Very_Excellent",2008,"Edwards",2,76
148000,1072,547,"Above_Average",2005,"Edwards",2,74.4558659357911
82000,1152,0,"Below_Average",1955,"Edwards",0,63.6882762393048
82000,1152,0,"Below_Average",1955,"Edwards",0,63.6882762393048
118000,1440,1440,"Below_Average",1955,"Edwards",0,70.1362292805728
82500,1152,0,"Below_Average",1955,"Edwards",0,63.7912244854039
91900,784,784,"Below_Average",1955,"Edwards",0,65.6448278423582
120000,1053,585,"Average",1938,"Edwards",0,70.448388728168
96000,1137,0,"Average",1947,"Edwards",0,66.4089389434715
99000,930,911,"Below_Average",1953,"Edwards",1,66.9526776888422
130500,1200,768,"Average",1946,"Edwards",1,72.026083667517
135000,1470,941,"Below_Average",1954,"Edwards",1,72.6731725095527
135500,1393,816,"Average",1955,"Edwards",1,72.7440677979602
100000,1204,416,"Below_Average",1954,"Edwards",1,67.1311764015569
108000,1292,949,"Below_Average",1923,"Edwards",1,68.5130095365624
98000,864,864,"Average",1925,"Edwards",0,66.7728215461241
67000,864,864,"Fair",1914,"Edwards",0,60.3544661525083
135900,1716,780,"Average",1912,"South_and_West_of_Iowa_State_University",0,72.8006428955732
140000,1482,672,"Above_Average",1925,"South_and_West_of_Iowa_State_University",1,73.3734568107068
179500,2192,720,"Average",1939,"South_and_West_of_Iowa_State_University",1,78.3334103057851
136500,1694,1181,"Above_Average",1925,"South_and_West_of_Iowa_State_University",2,72.8852718315515
168000,1424,1228,"Good",1921,"South_and_West_of_Iowa_State_University",1,76.9817787543231
130000,1964,940,"Average",1911,"South_and_West_of_Iowa_State_University",0,71.9531568846377
189000,2601,612,"Average",1921,"South_and_West_of_Iowa_State_University",2,79.4018035666551
161900,1920,960,"Above_Average",1930,"South_and_West_of_Iowa_State_University",2,76.2364496497311
145000,1316,644,"Above_Average",1926,"Crawford",1,74.0552271452151
191000,2555,588,"Above_Average",1922,"Crawford",2,79.6215730699434
177000,1680,840,"Above_Average",1915,"Crawford",1,78.0452245395675
147500,1264,676,"Above_Average",1914,"Crawford",2,74.3895184211186
91000,790,768,"Above_Average",1930,"South_and_West_of_Iowa_State_University",1,65.4736856750775
231000,1512,798,"Very_Good",1925,"Crawford",1,83.6926080011689
115000,1639,1064,"Above_Average",1936,"South_and_West_of_Iowa_State_University",1,69.6604642023129
138000,1603,784,"Above_Average",1923,"Crawford",2,73.0956302180749
149000,1502,776,"Good",1931,"Crawford",1,74.5880582594965
188700,1660,715,"Above_Average",1934,"Crawford",1,79.3686878946257
198000,1938,942,"Average",1937,"Crawford",1,80.377429136066
110000,1374,884,"Average",1938,"Crawford",1,68.8464114735149
104000,1091,1091,"Above_Average",1951,"Crawford",1,67.8320608009479
257076,1873,608,"Very_Good",1935,"Crawford",2,86.0690070130455
381000,3447,728,"Very_Good",1935,"Crawford",3,95.3782249372921
311500,1954,798,"Good",1939,"Crawford",2,90.4984106105522
263400,2161,832,"Good",1950,"Crawford",2,86.6178875776083
236500,1898,1898,"Average",1956,"Crawford",2,84.2099909653335
224000,1640,1296,"Above_Average",1954,"Crawford",2,83.0205844749822
116500,1032,516,"Above_Average",1980,"Blueste",2,69.8994953506472
151000,1556,716,"Above_Average",1980,"Blueste",2,74.850459433488
126000,919,894,"Above_Average",1926,"Iowa_DOT_and_Rail_Road",1,71.3620368075043
120000,1090,720,"Above_Average",1940,"Iowa_DOT_and_Rail_Road",1,70.448388728168
55000,796,796,"Below_Average",1922,"Iowa_DOT_and_Rail_Road",0,57.2562862721757
120500,816,816,"Above_Average",1930,"Iowa_DOT_and_Rail_Road",1,70.5258182542609
120500,778,740,"Average",1940,"Iowa_DOT_and_Rail_Road",1,70.5258182542609
119000,1200,780,"Average",1930,"Iowa_DOT_and_Rail_Road",0,70.2928008585711
126000,1656,624,"Average",1967,"Iowa_DOT_and_Rail_Road",1,71.3620368075043
99500,912,520,"Average",1930,"Iowa_DOT_and_Rail_Road",1,67.0420952294342
165500,1955,1151,"Average",1958,"Iowa_DOT_and_Rail_Road",1,76.6788113086612
13100,733,0,"Very_Poor",1952,"Iowa_DOT_and_Rail_Road",2,38.7935007070178
89000,1361,173,"Below_Average",1895,"Iowa_DOT_and_Rail_Road",1,65.0887751002753
40000,1317,649,"Below_Average",1920,"Iowa_DOT_and_Rail_Road",1,52.5685424949238
80900,1049,356,"Below_Average",1910,"Iowa_DOT_and_Rail_Road",1,63.4601219170624
81000,894,894,"Fair",1935,"Iowa_DOT_and_Rail_Road",3,63.4809590228419
65000,864,592,"Below_Average",1920,"Iowa_DOT_and_Rail_Road",1,59.8687373514948
392500,1652,1600,"Very_Good",2008,"Crawford",2,96.1197846028113
294464,1648,1596,"Very_Good",2007,"Crawford",2,89.178999541963
250000,1646,1594,"Good",2004,"Crawford",2,85.4427190999916
275000,1646,1594,"Very_Good",2004,"Crawford",2,87.5995130192361
300000,2032,1840,"Good",1996,"Mitchell",3,89.6138927728286
271000,1689,1568,"Very_Good",2002,"Mitchell",3,87.2645914595854
213000,1820,910,"Good",1996,"Mitchell",3,81.9319945415976
171000,1118,1096,"Above_Average",1977,"Mitchell",1,77.3409085331809
171500,1279,1196,"Above_Average",1977,"Mitchell",2,77.4003031755507
100000,1872,0,"Average",1976,"Mitchell",2,67.1311764015569
228500,1689,1680,"Below_Average",1991,"Mitchell",2,83.4543754064881
228950,1786,1499,"Average",1965,"Timberland",2,83.497401050391
241500,1501,1277,"Good",1986,"Timberland",2,84.6725657697779
287000,2898,1565,"Very_Good",1976,"Timberland",2,88.5828329174825
294000,1537,1518,"Very_Good",2006,"Timberland",3,89.1422712601782
293077,1646,1638,"Very_Good",2007,"Timberland",3,89.0690810266474
264966,1780,920,"Very_Good",2007,"Timberland",2,86.7522766454449
172500,1442,352,"Average",2006,"Timberland",2,77.5187039294324
167500,1394,384,"Average",2006,"Timberland",2,76.9214570895628
218689,1612,796,"Good",2008,"Timberland",3,82.5001231959254
150000,1495,1495,"Above_Average",1989,"Timberland",2,74.7195868506172
184000,1651,1606,"Above_Average",1986,"Timberland",2,78.8446461073298
180000,1256,1256,"Above_Average",1986,"Timberland",2,78.3906857562847
175000,1509,1461,"Above_Average",1988,"Timberland",2,77.8124697847009
232500,1440,1432,"Very_Good",2003,"Timberland",2,83.8346207869902
195000,1675,1666,"Above_Average",1999,"Timberland",2,80.0559854683905
305000,2262,1482,"Very_Good",2003,"Timberland",3,90.0015362307968
298751,1728,1884,"Very_Good",2007,"Timberland",2,89.5163038195867
370000,1964,1964,"Very_Good",2005,"Timberland",3,94.6530285823864
209200,1344,1344,"Good",1997,"Mitchell",4,81.546138665978
206300,1344,1344,"Good",1997,"Mitchell",4,81.248117677005
146000,1092,1092,"Average",2007,"Mitchell",0,74.1894584701397
160500,1189,1189,"Above_Average",1997,"Mitchell",2,76.0624268910407
173000,1200,1200,"Below_Average",1964,"Mitchell",3,77.5777113541887
124000,1040,1040,"Average",1975,"Meadow_Village",2,71.0611843480429
115000,1304,264,"Average",1976,"Meadow_Village",1,69.6604642023129
129500,1475,550,"Average",1976,"Meadow_Village",1,71.8800194316192
105000,988,526,"Below_Average",1973,"Meadow_Village",1,68.0041148735702
94900,988,462,"Below_Average",1973,"Meadow_Village",1,66.2063741852533
152500,1160,1113,"Average",1968,"Mitchell",1,75.0455548448192
98000,1092,546,"Above_Average",1970,"Meadow_Village",0,66.7728215461241
81000,630,630,"Below_Average",1972,"Meadow_Village",0,63.4809590228419
113000,988,988,"Average",1954,"Mitchell",2,69.3380911973506
128500,816,816,"Average",1983,"Mitchell",1,71.7331067978805
119500,923,876,"Average",1984,"Mitchell",1,70.3707168553723
130500,816,816,"Average",1982,"Mitchell",1,72.026083667517
138000,816,816,"Average",1982,"Mitchell",2,73.0956302180749
134500,845,845,"Average",1982,"Mitchell",1,72.6020800153985
160000,1750,983,"Above_Average",1940,"Mitchell",1,76
137500,889,864,"Average",1984,"Mitchell",2,73.0257021368616
172000,1968,784,"Average",1969,"Mitchell",2,77.4595680878856
103000,1836,686,"Average",1900,"Iowa_DOT_and_Rail_Road",1,67.6587614425618
167300,1587,1587,"Above_Average",1971,"North_Ames",2,76.8972906072238
167000,1277,1277,"Good",1970,"North_Ames",2,76.8610002247364
244000,2223,2223,"Good",1973,"North_Ames",2,84.9011641236841
268000,2217,2217,"Very_Good",1970,"North_Ames",2,87.0109588321575
225000,1733,847,"Good",2003,"Gilbert",2,83.1175434938573
168000,1572,806,"Above_Average",1995,"Gilbert",2,76.9817787543231
177000,1470,794,"Above_Average",1997,"Gilbert",2,78.0452245395675
169000,1600,916,"Above_Average",1997,"Gilbert",2,77.1020192914469
161500,1384,384,"Above_Average",1997,"Gilbert",2,76.1868444021289
251000,1652,1494,"Very_Good",2000,"Stone_Brook",2,85.5320279672041
160000,1694,392,"Above_Average",1994,"Gilbert",2,76
180000,1714,923,"Above_Average",1999,"Gilbert",2,78.3906857562847
178750,1553,691,"Good",1996,"Gilbert",2,78.2472723566873
176000,1253,1237,"Good",1995,"Gilbert",2,77.9290951267556
204000,2299,938,"Above_Average",1999,"Gilbert",2,81.0095139734793
160000,1187,1168,"Good",1992,"Gilbert",2,76
160000,1472,384,"Good",1991,"Gilbert",2,76
163900,1482,384,"Good",1992,"Gilbert",2,76.4831062621162
168000,1642,903,"Above_Average",1993,"Gilbert",2,76.9817787543231
154204,1128,1302,"Above_Average",1964,"Gilbert",2,75.2654448247553
170000,1088,1074,"Very_Good",1986,"Stone_Brook",2,77.2217273947572
207500,2090,1190,"Good",1984,"Stone_Brook",2,81.3718153919397
182000,1179,1166,"Very_Good",1988,"Stone_Brook",2,78.6186013102648
212000,1321,1312,"Very_Good",1990,"Stone_Brook",2,81.8309573362761
377426,1922,1922,"Excellent",2005,"Stone_Brook",3,95.1443443127073
349265,2541,1149,"Very_Good",2005,"Stone_Brook",3,93.2408526055553
591587,2338,2660,"Excellent",2006,"Stone_Brook",3,106.933993350751
155000,1424,1100,"Average",1969,"Gilbert",3,75.3675393294352
319900,1612,1612,"Excellent",2006,"Stone_Brook",2,91.1291357845888
392000,1419,1419,"Very_Good",2007,"Stone_Brook",2,96.0878840779395
441929,2234,2220,"Very_Good",2006,"Stone_Brook",2,99.1331105982896
455000,2042,1742,"Very_Excellent",2006,"Stone_Brook",3,99.8873912011734
182900,1440,1440,"Above_Average",1981,"Northwest_Ames",2,78.7205508305511
174000,1284,1284,"Above_Average",1984,"Northwest_Ames",2,77.6953435434147
178000,1868,585,"Above_Average",1984,"Northwest_Ames",2,78.1608629160702
176000,1479,725,"Good",1981,"Northwest_Ames",2,77.9290951267556
213000,1664,1529,"Good",1978,"Northwest_Ames",2,81.9319945415976
192000,1930,780,"Good",1979,"Northwest_Ames",2,79.7308111513684
190000,1969,808,"Good",1977,"Northwest_Ames",2,79.5119051971938
195000,2030,848,"Above_Average",1976,"Northwest_Ames",2,80.0559854683905
148000,1032,1032,"Above_Average",1978,"Northwest_Ames",2,74.4558659357911
151500,1177,1153,"Above_Average",1984,"Northwest_Ames",2,74.915652097218
197000,1725,539,"Good",1979,"Northwest_Ames",2,80.2706896066188
192350,1353,1259,"Above_Average",1979,"Northwest_Ames",2,79.7689436669001
152000,1620,780,"Average",1969,"Northwest_Ames",2,74.9806835921147
170000,1220,1625,"Above_Average",1971,"Northwest_Ames",2,77.2217273947572
175000,1484,1484,"Average",1971,"Northwest_Ames",2,77.8124697847009
175000,1743,702,"Above_Average",1968,"Northwest_Ames",2,77.8124697847009
197900,1935,793,"Good",1976,"Northwest_Ames",2,80.3667734019221
174000,1324,1228,"Good",1976,"Northwest_Ames",2,77.6953435434147
178900,1877,1084,"Above_Average",1974,"Northwest_Ames",2,78.2645216020741
139000,1109,372,"Average",1971,"North_Ames",1,73.234918284014
143250,981,981,"Above_Average",1971,"North_Ames",2,73.8186422246506
184000,1479,725,"Good",1972,"North_Ames",2,78.8446461073298
155000,1422,925,"Average",1970,"North_Ames",2,75.3675393294352
133000,914,914,"Average",1970,"North_Ames",1,72.3876063849323
119500,950,950,"Average",1971,"North_Ames",1,70.3707168553723
123000,872,858,"Below_Average",1971,"North_Ames",4,70.9093914897195
110000,858,858,"Below_Average",1971,"North_Ames",1,68.8464114735149
128000,914,914,"Below_Average",1961,"North_Ames",1,71.6593287202541
120500,864,864,"Below_Average",1971,"North_Ames",2,70.5258182542609
133000,767,723,"Good",1998,"North_Ames",1,72.3876063849323
155000,1337,1337,"Above_Average",2001,"North_Ames",2,75.3675393294352
177000,1337,1405,"Above_Average",1997,"North_Ames",2,78.0452245395675
113500,1092,525,"Above_Average",1973,"Briardale",1,69.4190831387546
113000,1218,672,"Above_Average",1973,"Briardale",1,69.3380911973506
113700,1218,672,"Above_Average",1973,"Briardale",1,69.4514049969635
106000,1302,630,"Average",1970,"Briardale",2,68.1749443418691
122500,1365,765,"Average",1971,"Briardale",2,70.8331477354788
128000,958,1078,"Above_Average",1976,"Northpark_Villa",2,71.6593287202541
155000,1548,804,"Above_Average",1976,"Northpark_Villa",2,75.3675393294352
142500,1055,1061,"Good",1978,"Northpark_Villa",1,73.7165847693824
129250,988,988,"Average",1966,"North_Ames",1,71.8433712589256
356000,1816,1790,"Excellent",2006,"Northridge_Heights",3,93.7062827545539
314813,1828,1822,"Excellent",2007,"Northridge_Heights",3,90.748677284147
318000,1694,1694,"Very_Good",2007,"Northridge_Heights",3,90.9875686346265
322400,1694,1694,"Very_Good",2006,"Northridge_Heights",3,91.3144507543854
318000,1734,1734,"Very_Good",2007,"Northridge_Heights",3,90.9875686346265
345474,2122,2108,"Very_Good",2007,"Northridge_Heights",3,92.9759032603276
415298,2121,2121,"Excellent",2006,"Northridge_Heights",3,97.5429909101811
492000,2656,1934,"Excellent",2007,"Northridge_Heights",3,101.937877393877
338931,2550,1108,"Very_Good",2006,"Northridge_Heights",3,92.5134442771856
450000,2046,1994,"Very_Excellent",2005,"Northridge_Heights",3,99.6008025644541
280000,2172,1063,"Good",2006,"Northridge_Heights",3,88.0130653516482
479069,2552,2552,"Excellent",2007,"Northridge_Heights",3,101.234831156846
395000,1973,1935,"Very_Good",2006,"Northridge_Heights",3,96.278831624532
380000,2643,2153,"Excellent",2006,"Northridge_Heights",3,95.3129518479355
250000,1634,1626,"Very_Good",2006,"Northridge_Heights",3,85.4427190999916
440000,1976,1976,"Very_Good",2006,"Northridge_Heights",3,99.0203830760558
418000,2758,1704,"Excellent",2005,"Northridge_Heights",3,97.7077534908551
500067,2290,2320,"Very_Excellent",2007,"Northridge_Heights",3,102.369481018111
260116,2152,1582,"Very_Good",2007,"Northridge_Heights",2,86.3341074928652
317000,2473,1143,"Very_Good",2004,"Northridge_Heights",3,90.9128046501942
319500,2100,918,"Very_Good",2007,"Northridge_Heights",3,91.0993846829729
325624,2161,1582,"Very_Good",2007,"Northridge_Heights",3,91.5518484852353
372000,1802,1802,"Excellent",2006,"Northridge_Heights",3,94.7860741018957
342000,2956,1706,"Very_Good",2004,"Northridge_Heights",3,92.7311871684443
354000,2468,1136,"Very_Good",2004,"Northridge_Heights",3,93.5687647744495
350000,2385,1317,"Very_Good",2003,"Northridge_Heights",3,93.2919711639115
285000,2374,1181,"Very_Good",2003,"Northridge_Heights",3,88.4211155614616
281500,1818,895,"Very_Good",2007,"Northridge_Heights",3,88.1360503425488
245700,1614,1614,"Good",2005,"Northridge_Heights",3,85.0556095262504
232698,1721,1721,"Very_Good",2005,"Northridge_Heights",2,83.8533150920352
250000,1828,1298,"Very_Good",2006,"Northridge_Heights",3,85.4427190999916
194700,1362,1362,"Above_Average",2005,"Northridge_Heights",2,80.0236375749781
204000,1302,1302,"Above_Average",2005,"Northridge_Heights",2,81.0095139734793
200000,1302,1302,"Above_Average",2005,"Northridge_Heights",2,80.5897010752451
207000,1362,1362,"Above_Average",2005,"Northridge_Heights",2,81.3203400502453
209500,1554,1554,"Very_Good",2006,"Northridge_Heights",2,81.5767912138643
209500,1554,1554,"Very_Good",2006,"Northridge_Heights",2,81.5767912138643
202500,1370,1370,"Very_Good",2006,"Northridge_Heights",2,80.8528137423857
280000,1577,1577,"Excellent",2005,"Northridge_Heights",2,88.0130653516482
277500,1561,1561,"Excellent",2005,"Northridge_Heights",2,87.8069877639071
318061,1869,1869,"Excellent",2007,"Northridge_Heights",2,90.9921235284398
221370,1324,1324,"Very_Good",2006,"Northridge_Heights",2,82.7640233576208
200000,1405,1405,"Good",2003,"Northridge_Heights",2,80.5897010752451
181755,1496,768,"Above_Average",2007,"Gilbert",2,78.5907829264103
176000,1536,768,"Above_Average",2005,"Gilbert",2,77.9290951267556
178900,1484,783,"Above_Average",2005,"Gilbert",2,78.2645216020741
168165,1458,608,"Good",2006,"Gilbert",2,77.0016553540882
171925,1495,738,"Above_Average",2006,"Gilbert",2,77.4506865953488
198444,1746,698,"Above_Average",2006,"Gilbert",3,80.4246919090689
203000,1326,1326,"Above_Average",2005,"Gilbert",2,80.9051435938014
179540,1456,728,"Good",2007,"Gilbert",2,78.3379967420508
176485,1302,1302,"Good",2007,"Gilbert",2,77.9854795230698
181134,1340,1340,"Good",2007,"Gilbert",2,78.5201456375487
156932,1412,616,"Above_Average",2006,"Gilbert",2,75.6137111377938
166000,1504,752,"Above_Average",2007,"Gilbert",2,76.7396780522952
177594,1456,728,"Good",2007,"Gilbert",2,78.1139726350166
173500,1258,1246,"Good",2007,"Gilbert",2,77.6365910109598
172500,1258,1258,"Good",2006,"Bloomington_Heights",3,77.5187039294324
194201,1402,1258,"Good",2006,"Bloomington_Heights",3,79.9697493468669
226500,1589,1406,"Very_Good",2003,"Bloomington_Heights",3,83.2623778151049
185485,1266,1266,"Good",2007,"Bloomington_Heights",2,79.0112951702705
259000,1530,1530,"Good",2004,"Gilbert",3,86.2370589946263
188500,1119,835,"Good",2004,"Gilbert",2,79.3465888369138
175000,1374,384,"Good",2004,"Gilbert",2,77.8124697847009
215000,1959,847,"Good",2004,"Gilbert",2,82.1330064284103
206580,1525,1510,"Good",2006,"Gilbert",2,81.277028648615
183500,1720,840,"Good",2004,"Gilbert",2,78.7883083351342
165500,1394,384,"Good",2003,"Gilbert",2,76.6788113086612
211000,1948,847,"Good",2003,"Gilbert",2,81.7295620531666
181000,1690,924,"Above_Average",2000,"Gilbert",2,78.5048796349552
219500,1995,854,"Good",2002,"Gilbert",2,82.5802075308115
175000,1647,953,"Above_Average",1999,"Gilbert",2,77.8124697847009
170000,1430,384,"Good",2000,"Gilbert",2,77.2217273947572
162000,1320,660,"Good",2003,"Gilbert",2,76.2488365971706
187000,1690,915,"Above_Average",2000,"Gilbert",2,79.180282876056
185000,1644,941,"Above_Average",1999,"Gilbert",2,78.956978088851
745000,4476,2396,"Very_Excellent",1996,"Northridge",3,113.51655713688
384500,2551,1779,"Very_Good",1997,"Northridge",3,95.6056737273214
248000,2285,969,"Very_Good",2000,"Northridge",3,85.2632944872235
466500,2633,2633,"Very_Excellent",2001,"Northridge",3,100.537691014192
410000,3078,1408,"Excellent",1998,"Northridge",3,97.2175813774097
322500,2582,1389,"Very_Good",1998,"Northridge",3,91.3218409037532
252000,2385,1066,"Good",1998,"Northridge",3,85.6210703725811
755000,4316,2444,"Very_Excellent",1994,"Northridge",3,113.9089384126
269790,2013,1117,"Good",1996,"Northridge",2,87.1625476054079
315750,2398,1379,"Good",1996,"Northridge",3,90.8191005132153
290000,2520,1203,"Good",1995,"Northridge",3,88.8238314842433
290000,2531,1318,"Very_Good",1995,"Northridge",3,88.8238314842433
430000,3228,3200,"Very_Good",1992,"Northridge",2,98.4299840812406
263000,2202,1105,"Very_Good",1992,"Northridge",2,86.5834648220809
330000,2538,1325,"Very_Good",1996,"Northridge",3,91.8712690771372
213133,1369,1369,"Good",2007,"Somerset",2,81.9454056684781
260261,1542,1542,"Very_Good",2007,"Somerset",3,86.3466939046581
320000,1905,1905,"Excellent",2006,"Somerset",3,91.1365692002177
282922,1464,1485,"Very_Good",2007,"Somerset",3,88.2521871133288
215000,1534,1524,"Very_Good",2006,"Somerset",2,82.1330064284103
419005,1966,1966,"Very_Excellent",2007,"Somerset",3,97.7688325946679
255000,1636,1623,"Very_Good",2006,"Somerset",3,85.8866171946061
147000,1795,1795,"Very_Good",2006,"Somerset",3,74.3230020112729
235876,1528,1528,"Good",2007,"Somerset",2,84.1517482808507
311872,1726,1726,"Good",2007,"Somerset",3,90.5266109932539
248328,1689,1689,"Good",2007,"Somerset",3,85.2927943366816
227000,1588,1588,"Very_Good",2006,"Somerset",3,83.3104960455833
260000,1538,1538,"Very_Good",2005,"Somerset",2,86.324034574129
225000,1496,1496,"Very_Good",2007,"Somerset",2,83.1175434938573
249000,1506,1494,"Good",2005,"Somerset",2,85.3531419029
307000,1694,1686,"Very_Good",2004,"Somerset",2,90.1552596162575
250000,1977,982,"Good",2006,"Somerset",3,85.4427190999916
221300,1830,1302,"Very_Good",2006,"Somerset",3,82.7571635731425
208900,1338,1338,"Very_Good",2007,"Somerset",2,81.5154531327346
210400,1335,1335,"Good",2006,"Somerset",2,81.6685517699174
255000,1792,896,"Very_Good",2007,"Somerset",2,85.8866171946061
212109,1588,725,"Average",2007,"Somerset",2,81.8419877266935
270000,1959,1088,"Very_Good",2006,"Somerset",3,87.1802822781911
303477,2610,1184,"Very_Good",2007,"Somerset",2,89.8839680305169
310013,1880,955,"Very_Good",2007,"Somerset",3,90.3854319695784
249700,1656,1656,"Very_Good",2006,"Somerset",3,85.4158742010352
227875,1761,874,"Good",2007,"Somerset",2,83.3945120163551
261329,1584,1574,"Very_Good",2007,"Somerset",2,86.4392376784565
253000,1685,1685,"Very_Good",2006,"Somerset",3,85.7098481638106
265000,2443,1158,"Above_Average",2004,"Somerset",3,86.7551878009715
340000,2466,1580,"Very_Good",2004,"Somerset",2,92.5894561106567
146000,1100,1100,"Above_Average",2006,"Sawyer_West",0,74.1894584701397
147000,1143,1143,"Good",2006,"Sawyer_West",0,74.3230020112729
149000,1094,1094,"Average",2003,"Sawyer_West",2,74.5880582594965
181000,1486,1461,"Good",2006,"Sawyer_West",2,78.5048796349552
201000,1721,928,"Above_Average",1994,"Sawyer_West",2,80.6952405207469
191750,1820,864,"Above_Average",1993,"Sawyer_West",2,79.7035417091751
179000,1349,1349,"Good",2000,"Sawyer_West",2,78.2760150737624
215000,1494,1482,"Good",1998,"Sawyer_West",2,82.1330064284103
179200,1575,1575,"Above_Average",1992,"Sawyer_West",2,78.2989875777664
128000,1266,630,"Above_Average",1980,"Sawyer_West",1,71.6593287202541
144000,884,840,"Average",1983,"Sawyer_West",2,73.9202997140237
144000,2020,0,"Average",1977,"Sawyer_West",2,73.9202997140237
120750,894,894,"Average",1977,"Sawyer",1,70.5644426871555
132500,970,970,"Average",1963,"Sawyer",2,72.3157120875146
132000,1057,1057,"Average",1962,"Sawyer",2,72.2436140267969
132500,999,999,"Average",1962,"Sawyer",1,72.3157120875146
129000,1120,1040,"Below_Average",1961,"Sawyer",2,71.8066698829447
143900,1696,1140,"Average",1962,"Sawyer",1,73.9067683599122
145000,1040,1040,"Average",1968,"Sawyer",2,74.0552271452151
128500,988,988,"Average",1961,"Sawyer",2,71.7331067978805
125500,902,876,"Average",1967,"Sawyer",1,71.2871613680173
300000,2503,1223,"Good",1990,"Veenker",2,89.6138927728286
294000,2167,1192,"Good",1974,"Veenker",2,89.1422712601782
129000,1037,1037,"Average",1974,"Sawyer",2,71.8066698829447
171000,1701,1390,"Average",1975,"Sawyer",2,77.3409085331809
147000,1055,1044,"Above_Average",1973,"Sawyer",2,74.3230020112729
302000,2810,1453,"Very_Good",1990,"Northridge",2,89.7695273795374
285000,2872,1683,"Very_Good",1992,"Northridge",2,88.4211155614616
214000,1378,1378,"Very_Good",2004,"Somerset",2,82.032676605933
166000,1151,1141,"Very_Good",2006,"Somerset",2,76.7396780522952
193800,1565,1511,"Very_Good",2006,"Somerset",2,79.9263690682353
208900,1352,1352,"Good",2006,"Somerset",2,81.5154531327346
194000,1352,1352,"Good",2006,"Somerset",2,79.948013523695
207500,1550,1550,"Very_Good",2006,"Somerset",2,81.3718153919397
199900,1241,1241,"Good",2006,"Somerset",2,80.5791253794612
164700,1250,625,"Good",2006,"Somerset",2,76.5811370239026
176500,1501,744,"Above_Average",1999,"Somerset",2,77.9872215167217
176000,1458,729,"Above_Average",1999,"Somerset",2,77.9290951267556
168500,1512,756,"Above_Average",2000,"Somerset",2,77.041965922401
177000,1573,756,"Above_Average",2000,"Somerset",2,78.0452245395675
177000,1525,756,"Above_Average",2000,"Somerset",2,78.0452245395675
148800,1102,551,"Good",2004,"Somerset",2,74.5616731430504
174000,1441,776,"Very_Good",1999,"Somerset",2,77.6953435434147
239000,1950,975,"Good",1997,"Somerset",2,84.4421856322615
204000,1358,1339,"Good",1999,"Somerset",2,81.0095139734793
301000,2048,1054,"Very_Good",2003,"Somerset",2,89.6918070248457
312500,2362,1220,"Very_Good",1998,"Somerset",2,90.5741609003176
279700,1494,1494,"Very_Good",1994,"Veenker",2,87.9884090861099
255000,2362,2002,"Good",1980,"Veenker",2,85.8866171946061
194000,1432,1360,"Average",1978,"Veenker",2,79.948013523695
218000,1437,1437,"Average",1976,"Veenker",2,82.4319108845477
213750,1295,1057,"Very_Good",1978,"Greens",2,82.0075392251329
187000,1855,528,"Above_Average",1976,"Veenker",2,79.180282876056
181500,1262,1262,"Above_Average",1976,"Veenker",2,78.561799213226
373000,2497,2461,"Very_Good",1981,"Veenker",2,94.8523957734236
190000,2620,1361,"Average",1977,"Sawyer",2,79.5119051971938
226000,1929,1057,"Good",2001,"Somerset",2,83.2141798526078
143450,1152,912,"Above_Average",1968,"Northwest_Ames",2,73.8457898451149
240050,2411,1008,"Above_Average",1970,"Northwest_Ames",2,84.5391643904869
162500,1082,973,"Above_Average",1969,"Northwest_Ames",2,76.3106854574087
